customer_id,age,age_segment,usage_segment,gender,plan_code,subscription_start_date,discount_tf,actual_plan_charge_krw,assignment_intent
CUS003154,75,SENIOR,S4_통화집중저데이터형,F,27770,2024-01-14,True,4900,good
CUS003155,80,SENIOR,S5_통화집중균형형,M,1694_베이직 14GB(이월)_만 75세 이상,2024-08-09,True,41250,good
CUS003156,84,SENIOR,S5_통화집중균형형,F,1693_베이직30GB,2026-01-06,True,45750,good
CUS003157,79,SENIOR,S4_통화집중저데이터형,F,36198,2023-09-27,True,12100,good
CUS003158,67,SENIOR,S4_통화집중저데이터형,F,NA00009781,2024-04-30,True,29250,good
CUS003159,77,SENIOR,S1_저사용절약형,M,1693_베이직7GB,2024-07-05,True,33750,good
CUS003160,75,SENIOR,S2_일반균형형,M,1693_베이직10GB_만 65세 이상,2025-01-28,True,37500,shortage
CUS003161,76,SENIOR,S4_통화집중저데이터형,M,1567_요고 30,2026-04-29,True,22500,good
CUS003162,79,SENIOR,S1_저사용절약형,M,1567_요고 38,2025-05-25,True,28500,over
CUS003163,75,SENIOR,S2_일반균형형,F,1694_베이직 14GB(이월)_만 65세 이상,2024-01-19,True,41250,good
CUS003164,74,SENIOR,S4_통화집중저데이터형,F,37157,2024-07-26,True,8000,good
CUS003165,67,SENIOR,S4_통화집중저데이터형,M,25223,2023-08-30,True,10,good
CUS003166,77,SENIOR,S2_일반균형형,F,1693_베이직30GB,2025-01-31,True,45750,good
CUS003167,69,SENIOR,S4_통화집중저데이터형,F,1681_초이스110_만 65세 이상_넷플릭스,2025-07-21,True,82500,over
CUS003168,75,SENIOR,S4_통화집중저데이터형,M,36882,2023-10-20,True,34100,over
CUS003169,68,SENIOR,S2_일반균형형,M,26178,2024-06-12,True,12100,good
CUS003170,65,SENIOR,S5_통화집중균형형,F,29085,2025-04-10,True,25400,good
CUS003171,85,SENIOR,S4_통화집중저데이터형,M,35834,2026-06-12,True,24000,over
CUS003172,66,SENIOR,S1_저사용절약형,F,25225,2025-07-28,True,2230,shortage
CUS003173,85,SENIOR,S1_저사용절약형,F,30988,2025-04-21,True,15000,good
CUS003174,65,SENIOR,S4_통화집중저데이터형,M,23286,2025-01-08,True,8900,good
CUS003175,77,SENIOR,S2_일반균형형,M,Z202605258,2023-12-26,True,44250,good
CUS003176,80,SENIOR,S1_저사용절약형,F,25290,2023-10-26,True,6230,good
CUS003177,77,SENIOR,S1_저사용절약형,F,11084,2023-12-26,True,10,good
CUS003178,84,SENIOR,S4_통화집중저데이터형,M,1693_베이직4GB,2025-04-10,True,27750,shortage
CUS003179,66,SENIOR,S5_통화집중균형형,M,1693_베이직30GB_만 65세 이상,2025-12-16,True,45750,good
CUS003180,85,SENIOR,S5_통화집중균형형,F,1693_베이직21GB_만 65세 이상,2024-03-11,True,43500,good
CUS003181,73,SENIOR,S5_통화집중균형형,M,31330,2026-04-01,True,10,shortage
CUS003182,79,SENIOR,S5_통화집중균형형,F,1692_초이스 더블 디즈니플러스+폰케어_만 65세 이상_지니스마트음악감상,2025-05-02,True,90000,over
CUS003183,85,SENIOR,S4_통화집중저데이터형,F,NA00009782,2026-05-13,True,33750,good
CUS003184,73,SENIOR,S5_통화집중균형형,F,Z202205251_구글원+보상패스,2026-03-22,True,86250,over
CUS003185,78,SENIOR,S5_통화집중균형형,F,35490,2023-08-29,True,41030,over
CUS003186,78,SENIOR,S4_통화집중저데이터형,M,LPZ1006744,2025-09-05,True,27750,good
CUS003187,82,SENIOR,S4_통화집중저데이터형,F,1681_초이스90_만 75세 이상_위버스,2026-04-02,True,67500,over
CUS003188,85,SENIOR,S1_저사용절약형,F,Z202606002,2025-07-11,True,24750,shortage
CUS003189,79,SENIOR,S4_통화집중저데이터형,M,29898,2025-12-25,True,12000,good
CUS003190,66,SENIOR,S4_통화집중저데이터형,M,NA00009781_만 65세 이상,2024-02-03,True,29250,good
CUS003191,84,SENIOR,S4_통화집중저데이터형,M,1693_베이직7GB,2026-01-11,True,33750,good
CUS003192,72,SENIOR,S2_일반균형형,F,34884,2025-09-26,False,3300,shortage
CUS003193,78,SENIOR,S5_통화집중균형형,F,1681_초이스110_만 65세 이상_디즈니+,2025-11-19,True,82500,over
CUS003194,68,SENIOR,S4_통화집중저데이터형,M,LPZ0002291,2026-04-04,True,12375,shortage
CUS003195,77,SENIOR,S4_통화집중저데이터형,M,35794,2024-07-15,False,19900,over
CUS003196,72,SENIOR,S1_저사용절약형,F,1694_베이직 4GB(이월)_만 65세 이상,2026-04-14,True,27750,good
CUS003197,85,SENIOR,S1_저사용절약형,F,1692_초이스 더블 디즈니플러스+폰케어_만 75세 이상_쇼핑라운지할인쿠폰(5천원권),2024-11-06,True,90000,over
CUS003198,80,SENIOR,S1_저사용절약형,F,1693_베이직4GB,2025-10-14,True,27750,shortage
CUS003199,79,SENIOR,S1_저사용절약형,M,NA00009781_만 65세 이상,2025-09-11,True,29250,good
CUS003200,70,SENIOR,S4_통화집중저데이터형,F,NA00009781_만 65세 이상,2024-11-15,True,29250,good
CUS003201,69,SENIOR,S2_일반균형형,M,12430,2024-08-20,False,4900,shortage
CUS003202,70,SENIOR,S1_저사용절약형,F,24548,2024-09-19,False,8580,good
CUS003203,85,SENIOR,S1_저사용절약형,M,35412,2025-10-30,False,30800,good
CUS003204,66,SENIOR,S4_통화집중저데이터형,F,1693_베이직1.4GB,2024-06-29,True,24750,shortage
CUS003205,74,SENIOR,S4_통화집중저데이터형,M,1693_베이직7GB,2023-12-26,True,33750,good
CUS003206,66,SENIOR,S5_통화집중균형형,M,1693_베이직21GB_만 65세 이상,2024-06-21,True,43500,good
CUS003207,66,SENIOR,S1_저사용절약형,F,1693_베이직600MB_만 65세 이상,2024-11-04,True,21675,shortage
CUS003208,66,SENIOR,S4_통화집중저데이터형,M,1681_초이스110_만 65세 이상_디즈니+,2026-03-13,True,82500,over
CUS003209,77,SENIOR,S4_통화집중저데이터형,M,Z202205253_우리집지킴이도어캠,2025-07-11,True,97500,over
CUS003210,80,SENIOR,S2_일반균형형,F,34362,2025-11-08,False,20000,good
CUS003211,66,SENIOR,S1_저사용절약형,F,25319,2025-10-20,True,1600,shortage
CUS003212,76,SENIOR,S4_통화집중저데이터형,M,NA00009782,2024-06-10,True,33750,good
CUS003213,69,SENIOR,S4_통화집중저데이터형,F,LPZ1006744,2024-07-10,True,27750,good
CUS003214,79,SENIOR,S5_통화집중균형형,M,1694_베이직 14GB(이월),2023-10-13,True,41250,shortage
CUS003215,78,SENIOR,S5_통화집중균형형,F,36688,2023-08-20,False,29600,over
CUS003216,78,SENIOR,S4_통화집중저데이터형,F,29785,2026-03-11,False,17900,over
CUS003217,71,SENIOR,S1_저사용절약형,F,15306,2025-08-19,True,5610,good
CUS003218,75,SENIOR,S1_저사용절약형,M,35451,2025-12-17,True,12000,good
CUS003219,70,SENIOR,S4_통화집중저데이터형,M,1694_베이직 7GB(이월),2025-07-21,True,33750,good
CUS003220,83,SENIOR,S4_통화집중저데이터형,F,35398,2023-09-08,True,5500,good
CUS003221,79,SENIOR,S2_일반균형형,F,36167,2024-05-19,True,23000,over
CUS003222,81,SENIOR,S2_일반균형형,M,1567_요고 38,2024-10-17,True,28500,good
CUS003223,72,SENIOR,S1_저사용절약형,M,37150,2024-02-14,True,110,good
CUS003224,70,SENIOR,S1_저사용절약형,M,1693_베이직4GB_만 65세 이상,2025-03-14,True,27750,good
CUS003225,71,SENIOR,S4_통화집중저데이터형,M,LPZ1006744,2025-07-04,True,27750,good
CUS003226,67,SENIOR,S1_저사용절약형,M,1697_음성 18.7_만 65세 이상,2024-07-04,True,14025,shortage
CUS003227,83,SENIOR,S4_통화집중저데이터형,M,NA00009781_만 65세 이상,2026-06-28,True,29250,good
CUS003228,78,SENIOR,S1_저사용절약형,F,1692_초이스 더블 디바이스_밀리의서재,2026-01-03,True,90000,over
CUS003229,65,SENIOR,S5_통화집중균형형,F,1567_요고 42,2026-04-11,True,31500,good
CUS003230,73,SENIOR,S5_통화집중균형형,M,37141,2025-08-16,False,18400,good
CUS003231,72,SENIOR,S4_통화집중저데이터형,F,1693_베이직4GB_만 65세 이상,2024-07-03,True,27750,good
CUS003232,83,SENIOR,S5_통화집중균형형,M,33866,2024-03-28,True,18700,good
CUS003233,84,SENIOR,S1_저사용절약형,F,1693_베이직7GB,2023-08-23,True,33750,good
CUS003234,84,SENIOR,S4_통화집중저데이터형,F,1681_초이스90_만 75세 이상_유튜브프리미엄,2026-06-04,True,67500,over
CUS003235,68,SENIOR,S4_통화집중저데이터형,F,35793,2025-08-23,True,29000,over
CUS003236,73,SENIOR,S4_통화집중저데이터형,F,Z202205251_구글원,2025-07-15,True,86250,over
CUS003237,69,SENIOR,S2_일반균형형,M,17601,2025-11-20,True,34100,over
CUS003238,68,SENIOR,S5_통화집중균형형,F,Z202605257,2025-12-07,True,45750,good
CUS003239,85,SENIOR,S4_통화집중저데이터형,F,1693_베이직7GB,2025-12-07,True,33750,good
CUS003240,70,SENIOR,S1_저사용절약형,F,Z202605260,2025-06-03,True,27750,good
CUS003241,75,SENIOR,S4_통화집중저데이터형,M,36210,2023-12-16,True,900,good
CUS003242,84,SENIOR,S5_통화집중균형형,F,1694_베이직 21GB(이월)_만 75세 이상,2024-09-17,True,43500,good
CUS003243,67,SENIOR,S1_저사용절약형,F,LPZ1007662,2024-03-12,True,21000,shortage
CUS003244,70,SENIOR,S5_통화집중균형형,M,22817,2025-05-03,False,38000,good
CUS003245,66,SENIOR,S5_통화집중균형형,M,16396,2024-07-18,False,21500,shortage
CUS003246,70,SENIOR,S5_통화집중균형형,F,25346,2025-02-27,True,18000,shortage
CUS003247,65,SENIOR,S1_저사용절약형,F,NA00009781,2024-03-18,True,29250,good
CUS003248,84,SENIOR,S1_저사용절약형,M,Z202605260,2023-08-31,True,27750,good
CUS003249,81,SENIOR,S4_통화집중저데이터형,F,1693_베이직4GB_만 65세 이상,2025-10-10,True,27750,good
CUS003250,68,SENIOR,S1_저사용절약형,F,NA00009781,2025-08-15,True,29250,good
CUS003251,80,SENIOR,S4_통화집중저데이터형,F,1681_초이스90_만 65세 이상_삼성,2025-07-31,True,67500,over
CUS003252,78,SENIOR,S1_저사용절약형,M,36896,2025-11-28,True,10,good
CUS003253,65,SENIOR,S4_통화집중저데이터형,F,25224,2025-04-01,True,2230,shortage
CUS003254,78,SENIOR,S4_통화집중저데이터형,M,NA00009781,2025-01-10,True,29250,good
CUS003255,82,SENIOR,S2_일반균형형,F,1681_초이스110_만 65세 이상_디바이스,2023-12-08,True,82500,over
CUS003256,70,SENIOR,S5_통화집중균형형,F,NA00009804,2025-12-24,True,81750,over
CUS003257,73,SENIOR,S5_통화집중균형형,M,1681_초이스90_만 65세 이상_티빙/지니/밀리,2025-01-31,True,67500,over
CUS003258,67,SENIOR,S5_통화집중균형형,M,NA00009814,2024-01-04,True,96750,over
CUS003259,65,SENIOR,S1_저사용절약형,F,Z202605260,2026-04-20,True,27750,good
CUS003260,73,SENIOR,S4_통화집중저데이터형,M,LPZ1007662,2025-03-08,True,21000,shortage
CUS003261,66,SENIOR,S1_저사용절약형,F,1697_음성 18.7_만 65세 이상,2026-04-04,True,14025,shortage
CUS003262,82,SENIOR,S4_통화집중저데이터형,M,Z202205252_삼성디바이스,2023-10-01,True,78750,over
CUS003263,65,SENIOR,S5_통화집중균형형,F,Z202605260,2026-01-02,True,27750,shortage
CUS003264,82,SENIOR,S4_통화집중저데이터형,M,36990,2026-04-16,True,22800,over
CUS003265,78,SENIOR,S1_저사용절약형,F,Z202605260,2023-10-25,True,27750,good
CUS003266,79,SENIOR,S1_저사용절약형,F,31945,2025-08-14,True,26000,over
CUS003267,74,SENIOR,S4_통화집중저데이터형,M,29289,2025-01-12,True,6600,good
CUS003268,65,SENIOR,S4_통화집중저데이터형,F,NA00009781,2025-09-24,True,29250,good
CUS003269,78,SENIOR,S2_일반균형형,M,1567_요고 36,2023-09-29,True,27000,good
CUS003270,69,SENIOR,S2_일반균형형,M,Z202605260,2025-04-03,True,27750,shortage
CUS003271,73,SENIOR,S4_통화집중저데이터형,F,26180,2025-02-27,False,14300,good
CUS003272,85,SENIOR,S5_통화집중균형형,F,29030,2023-12-03,True,9900,shortage
CUS003273,85,SENIOR,S1_저사용절약형,M,25324,2024-10-20,True,1900,shortage
CUS003274,73,SENIOR,S1_저사용절약형,F,26292,2025-12-06,False,7800,shortage
CUS003275,77,SENIOR,S1_저사용절약형,M,1694_베이직 4GB(이월)_만 65세 이상,2024-09-05,True,27750,good
CUS003276,68,SENIOR,S1_저사용절약형,F,1693_베이직600MB_만 65세 이상,2023-10-30,True,21675,shortage
CUS003277,81,SENIOR,S4_통화집중저데이터형,M,1694_베이직 4GB(이월)_만 65세 이상,2023-12-11,True,27750,good
CUS003278,75,SENIOR,S1_저사용절약형,M,1693_베이직600MB,2025-08-03,True,21675,shortage
CUS003279,65,SENIOR,S4_통화집중저데이터형,F,1694_베이직 4GB(이월)_만 65세 이상,2024-02-19,True,27750,good
CUS003280,85,SENIOR,S2_일반균형형,M,1567_요고 40,2025-09-17,True,30000,good
CUS003281,83,SENIOR,S4_통화집중저데이터형,M,1693_베이직1.4GB_만 75세 이상,2025-07-11,True,24750,shortage
CUS003282,75,SENIOR,S5_통화집중균형형,M,1693_베이직14GB_만 75세 이상,2023-12-18,True,41250,good
CUS003283,74,SENIOR,S1_저사용절약형,M,NA00009781,2025-01-25,True,29250,good
CUS003284,73,SENIOR,S1_저사용절약형,F,LPZ0002291,2023-12-12,True,12375,shortage
CUS003285,78,SENIOR,S4_통화집중저데이터형,M,36244,2025-08-22,True,15070,good
CUS003286,66,SENIOR,S1_저사용절약형,M,37157,2024-01-14,True,8000,good
CUS003287,66,SENIOR,S4_통화집중저데이터형,M,NA00009781,2025-06-08,True,29250,good
CUS003288,78,SENIOR,S4_통화집중저데이터형,F,37138,2025-02-14,False,13400,over
CUS003289,85,SENIOR,S1_저사용절약형,F,1694_베이직 7GB(이월),2024-10-31,True,33750,good
CUS003290,76,SENIOR,S4_통화집중저데이터형,M,29814,2024-02-28,False,16900,good
CUS003291,76,SENIOR,S4_통화집중저데이터형,F,1693_베이직7GB,2025-05-23,True,33750,good
CUS003292,81,SENIOR,S4_통화집중저데이터형,M,Z202605262,2024-08-07,True,21000,shortage
CUS003293,84,SENIOR,S4_통화집중저데이터형,F,26274,2024-07-20,False,9500,good
CUS003294,74,SENIOR,S1_저사용절약형,F,12569,2024-10-03,False,15400,shortage
CUS003295,75,SENIOR,S4_통화집중저데이터형,M,1694_베이직 4GB(이월)_만 65세 이상,2026-02-24,True,27750,good
CUS003296,67,SENIOR,S1_저사용절약형,F,36240,2024-02-12,True,8000,good
CUS003297,83,SENIOR,S1_저사용절약형,F,29401,2023-11-13,False,18500,good
CUS003298,75,SENIOR,S2_일반균형형,M,1692_초이스 더블 디바이스_만 75세 이상_지니스마트음악감상,2025-11-09,True,90000,over
CUS003299,82,SENIOR,S1_저사용절약형,M,1693_베이직7GB,2026-03-17,True,33750,good
CUS003300,67,SENIOR,S1_저사용절약형,F,35389,2025-12-01,False,3900,shortage
CUS003301,75,SENIOR,S1_저사용절약형,M,17963,2023-12-09,False,17600,shortage
CUS003302,83,SENIOR,S1_저사용절약형,M,Z202205251_우리집지킴이도어캠,2026-02-01,True,86250,over
CUS003303,66,SENIOR,S1_저사용절약형,F,25278,2023-09-02,True,2530,shortage
CUS003304,72,SENIOR,S1_저사용절약형,M,NA00005479_만 65세 이상,2025-11-21,True,20872,shortage
CUS003305,84,SENIOR,S4_통화집중저데이터형,M,33165,2025-02-17,True,21900,over
CUS003306,80,SENIOR,S2_일반균형형,F,18587,2024-11-17,False,41700,over
CUS003307,69,SENIOR,S5_통화집중균형형,F,35789,2023-09-05,True,13860,shortage
CUS003308,75,SENIOR,S2_일반균형형,F,1694_베이직 14GB(이월)_만 65세 이상,2024-12-05,True,41250,good
CUS003309,78,SENIOR,S1_저사용절약형,M,NA00006534,2024-03-23,True,24750,shortage
CUS003310,85,SENIOR,S1_저사용절약형,M,35798,2026-02-17,False,11900,good
CUS003311,80,SENIOR,S2_일반균형형,F,34676,2025-11-23,False,11000,good
CUS003312,76,SENIOR,S1_저사용절약형,F,Z202605260,2025-08-02,True,27750,good
CUS003313,81,SENIOR,S1_저사용절약형,M,1693_베이직4GB_만 65세 이상,2024-12-16,True,27750,good
CUS003314,75,SENIOR,S4_통화집중저데이터형,F,25223,2024-03-02,True,10,good
CUS003315,66,SENIOR,S4_통화집중저데이터형,F,LPZ1006744,2026-04-01,True,27750,good
CUS003316,66,SENIOR,S1_저사용절약형,M,Z202605260,2024-03-07,True,27750,good
CUS003317,83,SENIOR,S1_저사용절약형,F,NA00009781,2023-12-22,True,29250,good
CUS003318,73,SENIOR,S1_저사용절약형,M,36949,2025-07-10,False,22900,good
CUS003319,83,SENIOR,S5_통화집중균형형,F,Z202605257,2025-02-13,True,45750,good
CUS003320,69,SENIOR,S4_통화집중저데이터형,M,1694_베이직 4GB(이월),2024-04-28,True,27750,shortage
CUS003321,85,SENIOR,S4_통화집중저데이터형,F,1693_베이직4GB_만 65세 이상,2024-12-23,True,27750,good
CUS003322,70,SENIOR,S1_저사용절약형,F,25284,2026-04-26,False,15400,good
CUS003323,75,SENIOR,S5_통화집중균형형,F,37139,2025-01-10,False,15400,good
CUS003324,83,SENIOR,S1_저사용절약형,M,NA00004934,2024-06-25,True,14850,shortage
CUS003325,68,SENIOR,S5_통화집중균형형,M,Z202605257,2026-04-08,True,45750,good
CUS003326,74,SENIOR,S1_저사용절약형,M,35426,2026-06-20,True,10500,over
CUS003327,82,SENIOR,S5_통화집중균형형,M,1693_베이직7GB,2023-08-20,True,33750,shortage
CUS003328,81,SENIOR,S4_통화집중저데이터형,F,13984,2025-08-31,False,6600,shortage
CUS003329,69,SENIOR,S4_통화집중저데이터형,M,Z202606000,2025-12-30,True,35250,good
CUS003330,82,SENIOR,S4_통화집중저데이터형,F,NA00008234,2026-02-20,True,33000,good
CUS003331,67,SENIOR,S4_통화집중저데이터형,M,NA00009808,2025-09-14,True,89250,over
CUS003332,65,SENIOR,S4_통화집중저데이터형,F,1694_베이직 4GB(이월)_만 65세 이상,2026-03-02,True,27750,good
CUS003333,78,SENIOR,S2_일반균형형,M,36741,2023-12-24,True,550,shortage
CUS003334,78,SENIOR,S4_통화집중저데이터형,M,36242,2024-07-11,True,10,good
CUS003335,78,SENIOR,S1_저사용절약형,M,35443,2024-12-13,True,7000,good
CUS003336,67,SENIOR,S1_저사용절약형,F,1694_베이직 7GB(이월),2026-06-14,True,33750,good
CUS003337,67,SENIOR,S4_통화집중저데이터형,M,NA00009817,2024-03-07,True,96750,over
CUS003338,68,SENIOR,S2_일반균형형,M,1693_베이직14GB_만 65세 이상,2025-01-30,True,41250,good
CUS003339,79,SENIOR,S4_통화집중저데이터형,F,Z202605262,2025-09-04,True,21000,shortage
CUS003340,82,SENIOR,S5_통화집중균형형,F,1694_베이직 21GB(이월),2024-03-02,True,43500,shortage
CUS003341,75,SENIOR,S1_저사용절약형,F,35827,2025-11-28,True,7900,good
CUS003342,78,SENIOR,S2_일반균형형,F,1681_초이스110_위버스,2025-10-21,True,82500,over
CUS003343,75,SENIOR,S4_통화집중저데이터형,M,NA00006534_만 65세 이상,2024-08-23,True,24750,shortage
CUS003344,75,SENIOR,S4_통화집중저데이터형,M,36882,2026-03-09,True,34100,over
CUS003345,72,SENIOR,S4_통화집중저데이터형,M,34363,2025-05-25,False,22000,over
CUS003346,83,SENIOR,S2_일반균형형,F,1567_요고 30,2025-06-26,True,22500,shortage
CUS003347,78,SENIOR,S2_일반균형형,M,36990,2025-09-24,True,22800,over
CUS003348,75,SENIOR,S4_통화집중저데이터형,M,LPZ1007662,2024-10-30,True,21000,shortage
CUS003349,68,SENIOR,S4_통화집중저데이터형,F,NA00009782,2025-12-11,True,33750,good
CUS003350,81,SENIOR,S5_통화집중균형형,F,Z202605257,2026-03-21,True,45750,good
CUS003351,78,SENIOR,S2_일반균형형,M,Z202605258,2025-03-03,True,44250,good
CUS003352,78,SENIOR,S4_통화집중저데이터형,F,Z202606000,2025-03-08,True,35250,good
CUS003353,76,SENIOR,S1_저사용절약형,M,Z202605260,2025-09-18,True,27750,good
CUS003354,78,SENIOR,S2_일반균형형,M,NA00005479_만 65세 이상,2025-05-17,True,20872,shortage
CUS003355,68,SENIOR,S4_통화집중저데이터형,M,Z202605256,2025-12-13,True,47250,over
CUS003356,83,SENIOR,S4_통화집중저데이터형,M,1694_베이직 7GB(이월),2024-08-17,True,33750,good
CUS003357,75,SENIOR,S2_일반균형형,F,30988,2023-09-24,True,15000,shortage
CUS003358,82,SENIOR,S4_통화집중저데이터형,F,13984,2023-12-16,False,6600,shortage
CUS003359,77,SENIOR,S1_저사용절약형,F,1693_베이직4GB_만 65세 이상,2023-10-12,True,27750,good
CUS003360,78,SENIOR,S4_통화집중저데이터형,F,1694_베이직 4GB(이월)_만 65세 이상,2025-07-10,True,27750,good
